,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
1348991,ZbpRDeWwFdY,290.0,300.0,/m/028ght,True,False
1349465,Zcr4COXwo6k,110.0,120.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1349534,Zd1aghCPIVQ,350.0,360.0,"/m/028ght,/m/05zppz",True,False
1349921,Zdu_OusElAc,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1351223,ZgligXjptV0,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
1351354,Zh1jWlZ1rY0,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1351681,ZhlMz4YmLTo,90.0,100.0,/m/053hz1,True,False
1352263,Zj5rz6eZIkk,200.0,210.0,"/m/053hz1,/m/09x0r",True,False
1352439,ZjT_n7hTZ0c,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1352606,ZjrYRIqA1mk,150.0,160.0,/m/028ght,True,False
1352744,ZkDOVoxwm0o,70.0,80.0,/m/053hz1,True,False
1353732,ZmZhz2wn44g,130.0,140.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1353733,ZmZiSgyau3M,260.0,270.0,"/m/028ght,/m/0342h,/m/04rlf,/m/09x0r",True,False
1353992,Zn78s0ELBe0,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/07rwj3x",True,False
1354284,ZnqDzY8eyFQ,100.0,110.0,"/m/053hz1,/m/09x0r",True,False
1354690,ZolA6dPYKGU,170.0,180.0,"/m/028ght,/m/09x0r",True,False
1354733,Zosa-Dh_XFI,100.0,110.0,"/m/04rlf,/m/053hz1,/t/dd00128",True,False
1355238,Zq3ifeFuTfM,530.0,540.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1355263,Zq7MA5jTXww,560.0,570.0,/m/053hz1,True,False
1355333,ZqF8pGTnWlo,430.0,440.0,"/m/028ght,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r",True,False
1355905,Zrannbd87PU,180.0,190.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1355912,ZrcEDl7QisE,260.0,270.0,"/m/015lz1,/m/053hz1",True,False
1356479,ZsttQTg1yQ4,70.0,80.0,/m/053hz1,True,False
1356633,ZtG1z6ALmkE,180.0,190.0,"/m/03qtwd,/m/053hz1",True,False
1356817,ZtjDqTcIqsk,150.0,160.0,/m/053hz1,True,False
1357082,ZuKdfOdbdUc,0.0,10.0,"/m/028ght,/m/09x0r",True,False
1357207,ZuaNhZmuQzA,130.0,140.0,"/m/03qtwd,/m/053hz1",True,False
1357224,ZucC8-7O7JE,30.0,40.0,"/m/053hz1,/m/07c52,/m/09x0r",True,False
1357374,ZuzIGqpKM40,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1357446,Zv986TynJ6Q,90.0,100.0,"/m/03qtwd,/m/053hz1",True,False
1357919,ZwCThXz6Uug,7.0,17.0,/m/028ght,True,False
1357994,ZwN34c1Do8c,180.0,190.0,/m/053hz1,True,False
1358191,ZwrRR8NLXLs,20.0,30.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1358305,Zx6YXkD1tj4,140.0,150.0,/m/028ght,True,False
1358457,ZxQCWse2yR4,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1358701,Zxz3wmuwf8Y,10.0,20.0,"/m/028ght,/m/09x0r",True,False
1358715,Zy01fuQT06A,140.0,150.0,"/m/028ght,/m/04rlf",True,False
1359108,Zyp9bK_7aNg,110.0,120.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1359239,Zz80jiQInXE,210.0,220.0,"/m/028ght,/m/04rlf",True,False
1359305,ZzGvpDQvlBY,560.0,570.0,"/m/028ght,/m/09x0r",True,False
1359558,ZzpBvyzmijk,40.0,50.0,"/m/028ght,/m/09x0r",True,False
1360041,_-yhbHbHMn0,460.0,470.0,"/m/03qtwd,/m/053hz1",True,False
1360619,_1Lc1LIPnzo,280.0,290.0,"/m/01kcd,/m/028ght,/m/04rlf,/m/04szw,/m/06ncr,/m/07c6l,/m/07gql",True,False
1360793,_1lx6PKBifE,440.0,450.0,"/m/028ght,/m/04rlf",True,False
1360825,_1rW7E-cZKY,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1360938,_25OnffNr9k,250.0,260.0,/m/053hz1,True,False
1361040,_2J9JiL8YDQ,200.0,210.0,"/m/03qtwd,/m/053hz1",True,False
1361632,_3lYHaE8UH0,550.0,560.0,/m/028ght,True,False
1361851,_4HqGQLNrwY,50.0,60.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1362392,_5dGX6kVAII,130.0,140.0,/m/053hz1,True,False
1362806,_6Z5ehmtnes,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1362869,_6gcST2Eyp4,160.0,170.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1363393,_7vUeS6bLZc,0.0,5.0,/m/028ght,True,False
1363667,_8YOTFAF5-c,50.0,60.0,"/m/028ght,/m/09x0r",True,False
1363701,_8bkO93fkGs,250.0,260.0,"/m/03qtwd,/m/053hz1",True,False
1363856,_90ASNB755c,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1363928,_9BErB3tcXc,30.0,40.0,/m/028ght,True,False
1364685,_B-9if1LEHE,210.0,220.0,"/m/028ght,/m/04rlf,/m/04szw,/m/05r5c,/m/07y_7,/m/0l14_3",True,False
1365278,_CL3iDN3kIc,520.0,530.0,"/m/028ght,/m/09x0r",True,False
1365604,_D4zlMF3SkU,430.0,440.0,/m/053hz1,True,False
1365688,_DJW4TXPGUg,170.0,180.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1365717,_DN1blj0wjc,370.0,380.0,/m/028ght,True,False
1366035,_E8GR1OcEN4,0.0,10.0,"/m/053hz1,/m/09x0r",True,False
1366545,_FDYBz5qako,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1366929,_FzapKn9AdI,20.0,30.0,"/m/04rlf,/m/053hz1,/m/07rwj3x,/m/09x0r,/t/dd00127",True,False
1367060,_GJRz-o4sJY,120.0,130.0,"/m/04rlf,/m/053hz1",True,False
1367184,_GbpS9uVajI,40.0,50.0,"/m/04rlf,/m/053hz1,/m/07qnq_y,/m/09x0r",True,False
1367261,_GoOZUYlr2k,60.0,70.0,"/m/03qtwd,/m/053hz1",True,False
1367473,_HKi8VBYsVY,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/0c1dj",True,False
1367809,_I7ANd_lFQw,90.0,100.0,"/m/02lkt,/m/03mb9,/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1368115,_Ip0odlI-hg,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1368213,_J5DLa8RW5I,340.0,350.0,/m/028ght,True,False
1368851,_KdEzd0yRZk,140.0,150.0,"/m/028ght,/m/09x0r",True,False
1369524,_MBqwwdwqL4,50.0,60.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1369723,_Me5uUzVn8A,280.0,290.0,"/m/028ght,/m/05zppz",True,False
1369733,_MfeZywlwr0,240.0,250.0,/m/028ght,True,False
1369948,_NBAu4LD3FU,120.0,130.0,/m/028ght,True,False
1370255,_Nw3rlb8p5k,180.0,190.0,"/m/03qtwd,/m/053hz1",True,False
1370656,_OwATcijUW0,30.0,40.0,"/m/028ght,/m/04rlf",True,False
1370722,_P6bUfEgTso,0.0,10.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1371022,_Pmv8Q5rcJw,180.0,190.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1371283,_QKGQlU6ISY,370.0,380.0,"/m/028ght,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",True,False
1371500,_QpURgT6lmE,0.0,10.0,/m/028ght,True,False
1371597,_R18UaZUROg,90.0,100.0,"/m/04rlf,/m/053hz1",True,False
1371717,_REwxCi6yQo,400.0,410.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/0g6b5",True,False
1371799,_RSS5-XpW8Q,0.0,10.0,"/m/053hz1,/m/09x0r",True,False
1371838,_RXyNJdJF-4,220.0,230.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1371842,_RYrdAkHbr8,260.0,270.0,"/m/028ght,/m/09x0r",True,False
1371878,_RcxfeIKBck,110.0,120.0,/m/028ght,True,False
1371882,_Re8yzYzZYU,570.0,580.0,/m/028ght,True,False
1372346,_Sk4OJi4sC0,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
1372660,_TWdNpRzVJg,160.0,170.0,"/m/028ght,/m/04rlf",True,False
1373066,_UMsdZ6FNuY,440.0,450.0,/m/028ght,True,False
1373396,_V6n7VmC40I,80.0,90.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1373485,_VLO8sN1oaI,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1373739,_VwjR867j4g,30.0,40.0,"/m/028ght,/m/0c1dj",True,False
1373749,_VyS31XeCmM,80.0,90.0,"/m/015lz1,/m/03qtwd,/m/04rlf,/m/053hz1,/m/0g293",True,False
1374242,_X8iZHzdjBA,330.0,340.0,"/m/028ght,/m/09x0r",True,False
1374268,_XC5Fid3l3Y,60.0,70.0,"/m/028ght,/m/09x0r",True,False
1374299,_XH7YMkz9jo,230.0,240.0,"/m/03qtwd,/m/053hz1",True,False
1375398,_ZtjCupoI60,10.0,20.0,"/m/015lz1,/m/028ght,/m/04rlf",True,False
1375903,_a8K-AlGaIk,110.0,120.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
1375913,_a9Bu226Yek,60.0,70.0,/m/028ght,True,False
1375962,_aE6rOAxBE8,520.0,530.0,"/m/028ght,/m/04szw,/m/05148p4,/m/05r5c",True,False
1376031,_aOZ9ed9Qa0,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
1376624,_bqD8MWkerQ,30.0,40.0,/m/028ght,True,False
1377317,_dWjIGBkBcQ,120.0,130.0,/m/053hz1,True,False
1377633,_eIoUd0BNBk,450.0,460.0,"/m/028ght,/m/04rlf",True,False
1377879,_etQJkHKoPU,20.0,30.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1378334,_fwGazFkNRw,40.0,50.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1378914,_hGDtiG8wnw,20.0,30.0,"/m/028ght,/m/05zppz,/m/09x0r",True,False
1379129,_hkYuWImJuY,300.0,310.0,"/m/03qtwd,/m/053hz1",True,False
1379649,_ivm5nIZBko,210.0,220.0,/m/053hz1,True,False
1379713,_j34cV34Sak,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1380262,_kJbQm8P55E,30.0,40.0,"/m/053hz1,/m/09x0r,/t/dd00129",True,False
1380271,_kK_Bgbv_Ss,30.0,40.0,"/m/028ght,/m/04rlf",True,False
1380863,_ljos82cCTk,500.0,510.0,"/m/028ght,/m/03qtwd,/m/09x0r",True,False
1380898,_lqUhEvjIYg,90.0,100.0,/m/028ght,True,False
1381294,_mnnm2chvzI,470.0,480.0,"/m/03qtwd,/m/053hz1",True,False
1381612,_n_yrSxOhbA,40.0,50.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1381775,_nwZSFQI4EM,460.0,470.0,"/m/028ght,/m/09x0r",True,False
1382601,_pquL-kF_FM,80.0,90.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1382861,_qVWT-aA1ck,18.0,28.0,"/m/03qtwd,/m/053hz1",True,False
1383438,_rreSRB1DHk,360.0,370.0,/m/028ght,True,False
1383602,_sGDDZuZs2Y,120.0,130.0,"/m/028ght,/m/04rlf",True,False
1383667,_sOuADn3dcA,70.0,80.0,"/m/04rlf,/m/053hz1,/m/0glt670",True,False
1384191,_teghZqPdAA,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
1384251,_tmmkwmNUcs,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/0c1dj",True,False
1384452,_uE1IuvJxGs,20.0,30.0,"/m/04rlf,/m/053hz1",True,False
1384987,_vUfGdRG4es,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1385249,_w77Oj-sIpg,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1385372,_wPjcjlwLpU,550.0,560.0,"/m/026t6,/m/028ght,/m/02hnl,/m/04rlf,/m/04szw,/m/09x0r,/m/0l14md",True,False
1385551,_wq0e9H59Nw,45.0,55.0,"/m/03qtwd,/m/053hz1",True,False
1385602,_ww9UzJUtz0,330.0,340.0,/m/028ght,True,False
1385825,_xVsYaEm1Gw,120.0,130.0,"/m/03qtwd,/m/053hz1",True,False
1385962,_xoSWYbpRAg,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1386000,_xtuNeBRvt0,30.0,40.0,/m/053hz1,True,False
1386060,_y0ahjVdL8k,30.0,40.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/053hz1,/m/07qfr4h",True,False
1386257,_yVKmyNfVSA,470.0,480.0,/m/028ght,True,False
1386282,_yZ5zUl6ZJk,25.0,35.0,"/m/04rlf,/m/053hz1",True,False
1386771,_ziWtuSN4wo,230.0,240.0,"/m/03qtwd,/m/053hz1",True,False
1387160,a-b8TSGhNgw,130.0,140.0,/m/028ght,True,False
1387455,a0LIemH5Cw0,10.0,20.0,"/m/028ght,/m/09x0r",True,False
1387579,a0eMqAo4Mrc,200.0,210.0,/m/053hz1,True,False
1388409,a2YKYMOhvcI,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
1388762,a3NmUlnBjR0,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1388836,a3a9vIL8ZD4,150.0,160.0,"/m/03qtwd,/m/053hz1",True,False
1388993,a3urPZWhXR4,60.0,70.0,"/m/04rlf,/m/053hz1",True,False
1389367,a4ktkEN8qys,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1389469,a5-FZPPYlsQ,110.0,120.0,"/m/04rlf,/m/053hz1",True,False
1389972,a6JPoubIJ0o,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1390059,a6VitvO4tgE,130.0,140.0,/m/053hz1,True,False
1390189,a6kjXoqwBCg,140.0,150.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1390332,a750jgR9R8E,500.0,510.0,"/m/03qtwd,/m/053hz1",True,False
1390561,a7aOZGvn8lg,0.0,10.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
1390917,a8NZvpFZYug,260.0,270.0,"/m/03qtwd,/m/053hz1",True,False
1391157,a8w1bEcNvKE,21.0,31.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
1391171,a8xtM4tMpXk,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1391595,a9s6mmVIOIw,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1392159,aBAyyxzq69w,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1392620,aCFSfubyZmc,110.0,120.0,/m/053hz1,True,False
1392805,aCbWeB1oEHI,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1392933,aCvDyM-mKgc,90.0,100.0,/m/053hz1,True,False
1392986,aD5jo-eMFp8,70.0,80.0,"/m/02lkt,/m/04rlf,/m/053hz1,/m/07s72n,/m/09x0r",True,False
1393130,aDSQJVvFx_s,200.0,210.0,"/m/053hz1,/m/09x0r",True,False
1393631,aEcxwQxa_DI,30.0,40.0,"/m/04rlf,/m/053hz1,/t/dd00126",True,False
1393740,aEqV4G9FKR0,0.0,10.0,/m/053hz1,True,False
1394760,aHLisonDKEE,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1395071,aI52giuW240,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1395143,aIFmGEeVy-U,230.0,240.0,/m/028ght,True,False
1395698,aJULQA27Vkw,160.0,170.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/05pd6,/m/0ggq0m",True,False
1396236,aKhkrAVCd1w,270.0,280.0,/m/028ght,True,False
1397197,aNA64OGnVFk,1.0,11.0,/m/028ght,True,False
1397298,aNQMTJ1_HOE,220.0,230.0,/m/028ght,True,False
1398158,aPZdK_7uAIg,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1398195,aPdPDb_wKjw,230.0,240.0,/m/053hz1,True,False
1398670,aQivWkxlDso,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1398784,aR-w7-pqgA8,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1398940,aRNtcUFrKQM,120.0,130.0,"/m/028ght,/m/09x0r",True,False
1399427,aSUocHI9tJw,210.0,220.0,"/m/028ght,/m/09x0r",True,False
1399524,aSheN1oz4Io,0.0,10.0,/m/028ght,True,False
1399631,aSzf4MVh1ek,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1400360,aUcWb56z-cE,390.0,400.0,/m/028ght,True,False
1400594,aVB8aBto9E4,170.0,180.0,"/m/04rlf,/m/053hz1,/m/0dl5d",True,False
1400812,aVjT5Jr84OQ,150.0,160.0,"/m/04rlf,/m/053hz1",True,False
1400985,aWCgHKfRheU,20.0,30.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1401273,aWt-0HWvgE8,270.0,280.0,"/m/015lz1,/m/028ght,/m/03qtwd,/m/04rlf",True,False
1401896,aYMn6D6ikIY,380.0,390.0,"/m/04rlf,/m/053hz1",True,False
1401899,aYNKu46sQVc,10.0,20.0,"/m/015lz1,/m/053hz1",True,False
1402536,aZwC7utXWdg,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1402847,a_d19wVA0SQ,130.0,140.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1402873,a_gkRo1J1WY,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1403641,abRRXqDqjhA,180.0,190.0,"/m/04rlf,/m/053hz1",True,False
1404186,acinIO1fdQA,180.0,190.0,"/m/053hz1,/m/09x0r,/t/dd00126",True,False
1404348,ad46DcFdMZc,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1405180,af-LxIXNVCg,70.0,80.0,"/m/028ght,/m/09x0r",True,False
1405216,af4zauLKKCE,80.0,90.0,/m/053hz1,True,False
1405308,afGQjR64hXk,240.0,250.0,"/m/028ght,/m/09x0r",True,False
1405906,agbr9Mr3ivU,70.0,80.0,/m/053hz1,True,False
1405969,agkj-Hhv53g,40.0,50.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
1406451,ahvEBUwSslU,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1406647,aiSFl2btyWs,190.0,200.0,"/m/053hz1,/m/09x0r",True,False
1407001,ajJVEKDX4Ow,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1407093,ajWwEHdWF_c,110.0,120.0,/m/053hz1,True,False
1407607,akjMQB5tOc8,320.0,330.0,"/m/028ght,/m/04rlf",True,False
1407861,alMkR3yVOAQ,150.0,160.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1408164,am2g-_sT1mc,380.0,390.0,/m/028ght,True,False
1408173,am4TOAkSuMw,120.0,130.0,"/m/04rlf,/m/053hz1,/m/09x0r,/t/dd00127",True,False
1408278,amMCuqW9-NY,30.0,40.0,"/m/04rlf,/m/053hz1,/t/dd00126",True,False
1408356,amXRSq811jA,40.0,50.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1408388,amaAHAA6IKk,330.0,340.0,/m/053hz1,True,False
1408450,ami8Tx-tTDM,30.0,40.0,/m/028ght,True,False
1408785,anSJCLpDHXw,110.0,120.0,"/m/03qtwd,/m/053hz1",True,False
1409653,apZtQXBLj1I,500.0,510.0,/m/028ght,True,False
1410631,arqF3ou4E3w,270.0,280.0,"/m/028ght,/m/09x0r",True,False
1410842,asJCKB2djIg,40.0,50.0,"/m/028ght,/m/09x0r",True,False
1410862,asMGvH9f0m8,30.0,40.0,/m/053hz1,True,False
1411221,atBudMKxsaA,450.0,460.0,"/m/028ght,/m/09x0r",True,False
1411332,atT7DPwTkds,130.0,140.0,/m/028ght,True,False
1411403,atcAJGIZT2w,30.0,40.0,"/m/028ght,/m/04rlf",True,False
1411759,auToxKjS4Hg,240.0,250.0,"/m/03qtwd,/m/053hz1,/m/07rwj3x,/m/09x0r",True,False
1412240,avceNet15BA,470.0,480.0,/m/028ght,True,False
1412752,awrgUNk4aC8,150.0,160.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1412976,axJJM-p6KhI,30.0,40.0,/m/028ght,True,False
1413527,ay_zJ77Z1Uc,0.0,6.0,"/m/028ght,/m/03qtwd,/m/0c1dj",True,False
1413530,ayaYhplqwLo,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
1413957,azcDNBm8CBQ,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1414224,b-HkgUW69Yk,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1414412,b-kUwxvlcQ4,280.0,290.0,"/m/028ght,/m/09x0r",True,False
1414758,b0YD4ouwVjE,40.0,50.0,"/m/053hz1,/m/09x0r",True,False
1415206,b1X9HsotKag,160.0,170.0,"/m/028ght,/m/09x0r",True,False
1415258,b1c3ZaTHu_E,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1415313,b1jg6oig6pw,100.0,110.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1415320,b1kRGV4XRCQ,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1415324,b1kneSJUS_E,150.0,160.0,"/m/04rlf,/m/053hz1",True,False
1415449,b21GTICtWw0,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1415993,b3GU4qCnr3E,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1416222,b3nMvVrnrjc,110.0,120.0,"/m/053hz1,/m/09x0r",True,False
1416224,b3nvRyc2geg,400.0,410.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1416513,b4UdvpGtMxk,10.0,20.0,/m/053hz1,True,False
1416548,b4Zk4Mu819U,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
1416648,b4nz7WwJMd0,130.0,140.0,/m/028ght,True,False
1416649,b4o5e22f4Xs,340.0,350.0,"/m/028ght,/m/04rlf,/m/04szw,/m/05pd6,/m/0ggq0m",True,False
1417157,b6-oauEr53Y,270.0,280.0,"/m/053hz1,/m/09x0r",True,False
1417485,b6nY0ccE1gw,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1417489,b6ojW__yuog,0.0,10.0,"/m/04rlf,/m/053hz1",True,False
1417684,b7H27KOAIeg,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1417770,b7TZOvhbZTY,280.0,290.0,"/m/028ght,/m/04rlf,/m/0ggq0m",True,False
1418130,b8MCwSvbWN4,160.0,170.0,"/m/03qtwd,/m/053hz1",True,False
1418353,b8v0b4reeFo,210.0,220.0,/m/028ght,True,False
1418489,b9DksOOQpoI,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1418869,bA5LIGd2bF0,270.0,280.0,"/m/03qtwd,/m/053hz1",True,False
1419335,bBAsRjK7Kqg,90.0,100.0,"/m/03qtwd,/m/053hz1",True,False
1419433,bBRLKvB1Gdk,0.0,10.0,"/m/04rlf,/m/053hz1,/m/064t9",True,False
1420199,bDBpfKHlk9c,70.0,80.0,"/m/04rlf,/m/053hz1,/m/0glt670",True,False
1420518,bDszTFls-KA,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/09x0r,/t/dd00126",True,False
1420563,bDznJwQBU9A,180.0,190.0,"/m/03qtwd,/m/053hz1",True,False
1421260,bFexhnzsiIY,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1422027,bHQcABZgBTI,60.0,70.0,"/m/03qtwd,/m/053hz1",True,False
1422079,bHZ6yFZHv8o,120.0,130.0,"/m/028ght,/m/04rlf",True,False
1422201,bHqFsHePwoI,5.0,15.0,/m/028ght,True,False
1422416,bIOGnOLAvdg,470.0,480.0,"/m/03qtwd,/m/053hz1",True,False
1422790,bJGvxqRxlA8,170.0,180.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1422808,bJJZokof1mE,40.0,50.0,/m/053hz1,True,False
1423102,bK-SHuHCrsU,510.0,520.0,/m/028ght,True,False
1423113,bK1_klpfp_A,180.0,190.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1423395,bKglkI5jNS8,190.0,200.0,"/m/03qtwd,/m/053hz1",True,False
1423596,bL9p2Ohgu_M,140.0,150.0,"/m/028ght,/m/04rlf",True,False
1423836,bLh_I_amBOg,370.0,380.0,"/m/028ght,/m/03qtwd",True,False
1424176,bMUyIgqEw6s,70.0,80.0,/m/028ght,True,False
1424604,bNepQ4h1H6Q,350.0,360.0,/m/053hz1,True,False
1424904,bOMxiiXEwtA,30.0,40.0,/m/028ght,True,False
1424947,bOSidMIjVos,120.0,130.0,"/m/03qtwd,/m/053hz1",True,False
1425018,bOewjdGEf6w,0.0,10.0,/m/028ght,True,False
1425042,bOjCkJ4itK0,360.0,370.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1425082,bOpYmr-WwVE,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
1425315,bPOlcTbkEtg,110.0,120.0,"/m/028ght,/m/09x0r",True,False
1425705,bQENvJuo0HM,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1425867,bQd0_j1Kizo,10.0,20.0,"/m/028ght,/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y",True,False
1426353,bRsNBeSLOMA,170.0,180.0,"/m/028ght,/m/04rlf,/m/04szw",True,False
1426767,bSpFglB1xzY,80.0,90.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1427099,bTZuL1h2hcg,10.0,20.0,"/m/053hz1,/m/09x0r",True,False
1427308,bU2AdC8egPw,160.0,170.0,"/m/03qtwd,/m/053hz1",True,False
1427339,bU6n1SkFxR0,80.0,90.0,"/m/04rlf,/m/053hz1,/m/09x0r,/m/0ggx5q",True,False
1427443,bULjQ18vta8,340.0,350.0,"/m/028ght,/m/09x0r",True,False
1427759,bV716HNgUNw,30.0,40.0,/m/028ght,True,False
1427815,bVGcojA7IjU,50.0,60.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1427943,bVYm6ErsDXM,160.0,170.0,"/m/053hz1,/m/09x0r,/t/dd00127",True,False
1427984,bVcpLz8jQL4,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
1428110,bVxDAMI_qFE,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
1428122,bVzF1_YrmoE,250.0,260.0,/m/028ght,True,False
1428219,bWD3ljkhyP4,110.0,120.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
1428253,bWI5CqmAmlI,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1428268,bWJrEzmaCzU,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1428386,bW_FrKrcuh0,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1428978,bY2EIGnnwwI,30.0,40.0,"/m/028ght,/m/05zppz,/m/09x0r",True,False
1429357,bYxWlIauGo0,130.0,140.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1430217,b_yW9fF_FRo,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1431054,bc-pjEje_N0,150.0,160.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1431468,bd0dewNfYKA,420.0,430.0,"/m/028ght,/m/09x0r",True,False
1432300,beywdjoOX9E,10.0,20.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
