,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
1388993,a3urPZWhXR4,60.0,70.0,"/m/04rlf,/m/053hz1",True,False
1389367,a4ktkEN8qys,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1389469,a5-FZPPYlsQ,110.0,120.0,"/m/04rlf,/m/053hz1",True,False
1389972,a6JPoubIJ0o,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1390059,a6VitvO4tgE,130.0,140.0,/m/053hz1,True,False
1390189,a6kjXoqwBCg,140.0,150.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1390332,a750jgR9R8E,500.0,510.0,"/m/03qtwd,/m/053hz1",True,False
1390561,a7aOZGvn8lg,0.0,10.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
1390917,a8NZvpFZYug,260.0,270.0,"/m/03qtwd,/m/053hz1",True,False
1391157,a8w1bEcNvKE,21.0,31.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
1391171,a8xtM4tMpXk,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1391595,a9s6mmVIOIw,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1392159,aBAyyxzq69w,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1392620,aCFSfubyZmc,110.0,120.0,/m/053hz1,True,False
1392805,aCbWeB1oEHI,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1392933,aCvDyM-mKgc,90.0,100.0,/m/053hz1,True,False
1392986,aD5jo-eMFp8,70.0,80.0,"/m/02lkt,/m/04rlf,/m/053hz1,/m/07s72n,/m/09x0r",True,False
1393130,aDSQJVvFx_s,200.0,210.0,"/m/053hz1,/m/09x0r",True,False
1393631,aEcxwQxa_DI,30.0,40.0,"/m/04rlf,/m/053hz1,/t/dd00126",True,False
1393740,aEqV4G9FKR0,0.0,10.0,/m/053hz1,True,False
1394760,aHLisonDKEE,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1395071,aI52giuW240,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1395143,aIFmGEeVy-U,230.0,240.0,/m/028ght,True,False
1395698,aJULQA27Vkw,160.0,170.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/05pd6,/m/0ggq0m",True,False
1396236,aKhkrAVCd1w,270.0,280.0,/m/028ght,True,False
1397197,aNA64OGnVFk,1.0,11.0,/m/028ght,True,False
1397298,aNQMTJ1_HOE,220.0,230.0,/m/028ght,True,False
1398158,aPZdK_7uAIg,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1398195,aPdPDb_wKjw,230.0,240.0,/m/053hz1,True,False
1398670,aQivWkxlDso,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1398784,aR-w7-pqgA8,70.0,80.0,"/m/03qtwd,/m/053hz1",True,False
1398940,aRNtcUFrKQM,120.0,130.0,"/m/028ght,/m/09x0r",True,False
1399427,aSUocHI9tJw,210.0,220.0,"/m/028ght,/m/09x0r",True,False
1399524,aSheN1oz4Io,0.0,10.0,/m/028ght,True,False
1399631,aSzf4MVh1ek,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1400360,aUcWb56z-cE,390.0,400.0,/m/028ght,True,False
1400594,aVB8aBto9E4,170.0,180.0,"/m/04rlf,/m/053hz1,/m/0dl5d",True,False
1400812,aVjT5Jr84OQ,150.0,160.0,"/m/04rlf,/m/053hz1",True,False
1400985,aWCgHKfRheU,20.0,30.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1401273,aWt-0HWvgE8,270.0,280.0,"/m/015lz1,/m/028ght,/m/03qtwd,/m/04rlf",True,False
1401896,aYMn6D6ikIY,380.0,390.0,"/m/04rlf,/m/053hz1",True,False
1401899,aYNKu46sQVc,10.0,20.0,"/m/015lz1,/m/053hz1",True,False
1402536,aZwC7utXWdg,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1402847,a_d19wVA0SQ,130.0,140.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1402873,a_gkRo1J1WY,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1403641,abRRXqDqjhA,180.0,190.0,"/m/04rlf,/m/053hz1",True,False
1404186,acinIO1fdQA,180.0,190.0,"/m/053hz1,/m/09x0r,/t/dd00126",True,False
1404348,ad46DcFdMZc,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1405180,af-LxIXNVCg,70.0,80.0,"/m/028ght,/m/09x0r",True,False
1405216,af4zauLKKCE,80.0,90.0,/m/053hz1,True,False
1405308,afGQjR64hXk,240.0,250.0,"/m/028ght,/m/09x0r",True,False
1405906,agbr9Mr3ivU,70.0,80.0,/m/053hz1,True,False
1405969,agkj-Hhv53g,40.0,50.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",True,False
1406451,ahvEBUwSslU,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1406647,aiSFl2btyWs,190.0,200.0,"/m/053hz1,/m/09x0r",True,False
1407001,ajJVEKDX4Ow,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1407093,ajWwEHdWF_c,110.0,120.0,/m/053hz1,True,False
1407607,akjMQB5tOc8,320.0,330.0,"/m/028ght,/m/04rlf",True,False
1407861,alMkR3yVOAQ,150.0,160.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1408164,am2g-_sT1mc,380.0,390.0,/m/028ght,True,False
1408173,am4TOAkSuMw,120.0,130.0,"/m/04rlf,/m/053hz1,/m/09x0r,/t/dd00127",True,False
1408278,amMCuqW9-NY,30.0,40.0,"/m/04rlf,/m/053hz1,/t/dd00126",True,False
1408356,amXRSq811jA,40.0,50.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1408388,amaAHAA6IKk,330.0,340.0,/m/053hz1,True,False
1408450,ami8Tx-tTDM,30.0,40.0,/m/028ght,True,False
1408785,anSJCLpDHXw,110.0,120.0,"/m/03qtwd,/m/053hz1",True,False
1409653,apZtQXBLj1I,500.0,510.0,/m/028ght,True,False
1410631,arqF3ou4E3w,270.0,280.0,"/m/028ght,/m/09x0r",True,False
1410842,asJCKB2djIg,40.0,50.0,"/m/028ght,/m/09x0r",True,False
1410862,asMGvH9f0m8,30.0,40.0,/m/053hz1,True,False
1411221,atBudMKxsaA,450.0,460.0,"/m/028ght,/m/09x0r",True,False
1411332,atT7DPwTkds,130.0,140.0,/m/028ght,True,False
1411403,atcAJGIZT2w,30.0,40.0,"/m/028ght,/m/04rlf",True,False
1411759,auToxKjS4Hg,240.0,250.0,"/m/03qtwd,/m/053hz1,/m/07rwj3x,/m/09x0r",True,False
1412240,avceNet15BA,470.0,480.0,/m/028ght,True,False
1412752,awrgUNk4aC8,150.0,160.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1412976,axJJM-p6KhI,30.0,40.0,/m/028ght,True,False
1413527,ay_zJ77Z1Uc,0.0,6.0,"/m/028ght,/m/03qtwd,/m/0c1dj",True,False
1413530,ayaYhplqwLo,50.0,60.0,"/m/03qtwd,/m/053hz1",True,False
1413957,azcDNBm8CBQ,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1414224,b-HkgUW69Yk,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1414412,b-kUwxvlcQ4,280.0,290.0,"/m/028ght,/m/09x0r",True,False
1414758,b0YD4ouwVjE,40.0,50.0,"/m/053hz1,/m/09x0r",True,False
1415206,b1X9HsotKag,160.0,170.0,"/m/028ght,/m/09x0r",True,False
1415258,b1c3ZaTHu_E,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1415313,b1jg6oig6pw,100.0,110.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1415320,b1kRGV4XRCQ,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1415324,b1kneSJUS_E,150.0,160.0,"/m/04rlf,/m/053hz1",True,False
1415449,b21GTICtWw0,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1415993,b3GU4qCnr3E,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1416222,b3nMvVrnrjc,110.0,120.0,"/m/053hz1,/m/09x0r",True,False
1416224,b3nvRyc2geg,400.0,410.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1416513,b4UdvpGtMxk,10.0,20.0,/m/053hz1,True,False
1416548,b4Zk4Mu819U,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
1416648,b4nz7WwJMd0,130.0,140.0,/m/028ght,True,False
1416649,b4o5e22f4Xs,340.0,350.0,"/m/028ght,/m/04rlf,/m/04szw,/m/05pd6,/m/0ggq0m",True,False
1417157,b6-oauEr53Y,270.0,280.0,"/m/053hz1,/m/09x0r",True,False
1417485,b6nY0ccE1gw,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1417489,b6ojW__yuog,0.0,10.0,"/m/04rlf,/m/053hz1",True,False
1417684,b7H27KOAIeg,80.0,90.0,"/m/03qtwd,/m/053hz1",True,False
1417770,b7TZOvhbZTY,280.0,290.0,"/m/028ght,/m/04rlf,/m/0ggq0m",True,False
1418130,b8MCwSvbWN4,160.0,170.0,"/m/03qtwd,/m/053hz1",True,False
1418353,b8v0b4reeFo,210.0,220.0,/m/028ght,True,False
1418489,b9DksOOQpoI,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1418869,bA5LIGd2bF0,270.0,280.0,"/m/03qtwd,/m/053hz1",True,False
1419335,bBAsRjK7Kqg,90.0,100.0,"/m/03qtwd,/m/053hz1",True,False
1419433,bBRLKvB1Gdk,0.0,10.0,"/m/04rlf,/m/053hz1,/m/064t9",True,False
1420199,bDBpfKHlk9c,70.0,80.0,"/m/04rlf,/m/053hz1,/m/0glt670",True,False
1420518,bDszTFls-KA,30.0,40.0,"/m/03qtwd,/m/053hz1,/m/09x0r,/t/dd00126",True,False
1420563,bDznJwQBU9A,180.0,190.0,"/m/03qtwd,/m/053hz1",True,False
1421260,bFexhnzsiIY,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1422027,bHQcABZgBTI,60.0,70.0,"/m/03qtwd,/m/053hz1",True,False
1422079,bHZ6yFZHv8o,120.0,130.0,"/m/028ght,/m/04rlf",True,False
1422201,bHqFsHePwoI,5.0,15.0,/m/028ght,True,False
1422416,bIOGnOLAvdg,470.0,480.0,"/m/03qtwd,/m/053hz1",True,False
1422790,bJGvxqRxlA8,170.0,180.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1422808,bJJZokof1mE,40.0,50.0,/m/053hz1,True,False
1423102,bK-SHuHCrsU,510.0,520.0,/m/028ght,True,False
1423113,bK1_klpfp_A,180.0,190.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1423395,bKglkI5jNS8,190.0,200.0,"/m/03qtwd,/m/053hz1",True,False
1423596,bL9p2Ohgu_M,140.0,150.0,"/m/028ght,/m/04rlf",True,False
1423836,bLh_I_amBOg,370.0,380.0,"/m/028ght,/m/03qtwd",True,False
1424176,bMUyIgqEw6s,70.0,80.0,/m/028ght,True,False
1424604,bNepQ4h1H6Q,350.0,360.0,/m/053hz1,True,False
1424904,bOMxiiXEwtA,30.0,40.0,/m/028ght,True,False
1424947,bOSidMIjVos,120.0,130.0,"/m/03qtwd,/m/053hz1",True,False
1425018,bOewjdGEf6w,0.0,10.0,/m/028ght,True,False
1425042,bOjCkJ4itK0,360.0,370.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1425082,bOpYmr-WwVE,30.0,40.0,"/m/053hz1,/m/09x0r",True,False
1425315,bPOlcTbkEtg,110.0,120.0,"/m/028ght,/m/09x0r",True,False
1425705,bQENvJuo0HM,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1425867,bQd0_j1Kizo,10.0,20.0,"/m/028ght,/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y",True,False
1426353,bRsNBeSLOMA,170.0,180.0,"/m/028ght,/m/04rlf,/m/04szw",True,False
1426767,bSpFglB1xzY,80.0,90.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1427099,bTZuL1h2hcg,10.0,20.0,"/m/053hz1,/m/09x0r",True,False
1427308,bU2AdC8egPw,160.0,170.0,"/m/03qtwd,/m/053hz1",True,False
1427339,bU6n1SkFxR0,80.0,90.0,"/m/04rlf,/m/053hz1,/m/09x0r,/m/0ggx5q",True,False
1427443,bULjQ18vta8,340.0,350.0,"/m/028ght,/m/09x0r",True,False
1427759,bV716HNgUNw,30.0,40.0,/m/028ght,True,False
1427815,bVGcojA7IjU,50.0,60.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1427943,bVYm6ErsDXM,160.0,170.0,"/m/053hz1,/m/09x0r,/t/dd00127",True,False
1427984,bVcpLz8jQL4,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
1428110,bVxDAMI_qFE,70.0,80.0,"/m/04rlf,/m/053hz1",True,False
1428122,bVzF1_YrmoE,250.0,260.0,/m/028ght,True,False
1428219,bWD3ljkhyP4,110.0,120.0,"/m/015lz1,/m/04rlf,/m/053hz1",True,False
1428253,bWI5CqmAmlI,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1428268,bWJrEzmaCzU,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1428386,bW_FrKrcuh0,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1428978,bY2EIGnnwwI,30.0,40.0,"/m/028ght,/m/05zppz,/m/09x0r",True,False
1429357,bYxWlIauGo0,130.0,140.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1430217,b_yW9fF_FRo,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1431054,bc-pjEje_N0,150.0,160.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1431468,bd0dewNfYKA,420.0,430.0,"/m/028ght,/m/09x0r",True,False
1432300,beywdjoOX9E,10.0,20.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1433237,bhFSOdMXoC8,100.0,110.0,"/m/053hz1,/m/09x0r",True,False
1433866,bipMdCaiZp0,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1434022,bjDZDmj8u2A,0.0,10.0,"/m/053hz1,/t/dd00126",True,False
1434710,bktXFRMuUXo,100.0,110.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1434745,bkzMPhkd7fE,150.0,160.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1434889,blKEJNhOPLE,320.0,330.0,"/m/028ght,/m/09x0r",True,False
1435005,blaXjzFBpPg,220.0,230.0,"/m/015lz1,/m/053hz1",True,False
1435121,bls2TvHzMOU,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1436315,bonMZ_PLuI0,50.0,60.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1436522,bpJiNvkLv78,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1436987,bqQybK_8KrQ,200.0,210.0,"/m/015lz1,/m/028ght",True,False
1437127,bqmCcrUubtw,270.0,280.0,/m/028ght,True,False
1437195,bqzOSgVD2nY,340.0,350.0,"/m/03qtwd,/m/053hz1",True,False
1437449,brWEDKmMcLQ,220.0,230.0,/m/028ght,True,False
1437518,brhPbpLjFfM,90.0,100.0,/m/028ght,True,False
1438097,bszw2XaU_Do,330.0,340.0,/m/028ght,True,False
1439387,bvzx_QrgjHc,23.0,33.0,"/m/03qtwd,/m/053hz1",True,False
1439510,bwJTA4-deHs,370.0,380.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1439645,bwecVQLHrys,10.0,20.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
1439835,bx4oV2avelA,30.0,40.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1440055,bxd4DiI_72I,80.0,90.0,"/m/053hz1,/m/09x0r",True,False
1440190,bxyVvvy6fhY,90.0,100.0,"/m/053hz1,/m/09x0r",True,False
1440252,by7p3TS1JQI,160.0,170.0,"/m/028ght,/m/09x0r",True,False
1440814,bzQVlcQuDyw,470.0,480.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1440891,bz_ahJ1VgkY,0.0,10.0,"/m/028ght,/m/09x0r",True,False
1441019,bzrcsi-scb0,40.0,50.0,"/m/028ght,/m/09x0r",True,False
1441330,c-bLgCIGSro,75.0,85.0,"/m/028ght,/m/04rlf",True,False
1441386,c-lROqwBBEE,0.0,10.0,"/m/028ght,/m/04rlf",True,False
1441485,c015J5UDr58,340.0,350.0,"/m/03qtwd,/m/053hz1",True,False
1441686,c0X8N_gw7I4,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1441901,c102B6YkTD4,550.0,560.0,"/m/028ght,/m/09x0r",True,False
1442289,c1v7i_qKqRA,270.0,280.0,"/m/03qtwd,/m/053hz1",True,False
1442605,c2bV6X-i8qU,60.0,70.0,/m/053hz1,True,False
1443224,c45hJZHsvR0,100.0,110.0,"/m/015lz1,/m/028ght,/m/04rlf",True,False
1443238,c47yuyBcMEE,500.0,510.0,"/m/028ght,/m/09x0r",True,False
1443668,c53h4JATql0,20.0,30.0,"/m/03qtwd,/m/053hz1",True,False
1443675,c54vfU4U_oY,210.0,220.0,"/m/028ght,/m/09x0r",True,False
1443694,c57FY1Tmqng,310.0,320.0,"/m/03qtwd,/m/053hz1",True,False
1444368,c6nQ2eS_t_U,110.0,120.0,"/m/04rlf,/m/053hz1",True,False
1444509,c7AY4y1MWUI,0.0,7.0,"/m/028ght,/m/03qtwd",True,False
1444641,c7SzGoECMDs,130.0,140.0,/m/028ght,True,False
1444821,c7rJNhSDhS8,0.0,10.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1445164,c8f6PtWkPzQ,30.0,40.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/053hz1,/m/05pd6,/m/07qfr4h",True,False
1445396,c9G2K_vypcQ,0.0,10.0,/m/053hz1,True,False
1445825,cANRIyic-eo,40.0,50.0,"/m/04rlf,/m/053hz1",True,False
1445849,cAPoPpydhEA,20.0,30.0,/m/053hz1,True,False
1446400,cBpxPY72dgA,270.0,280.0,"/m/028ght,/m/09x0r",True,False
1446527,cC8IZkgyHgU,70.0,80.0,"/m/028ght,/m/09x0r",True,False
1446950,cDGe0TiKE44,180.0,190.0,"/m/015lz1,/m/028ght",True,False
1447071,cDZ_BhMUub8,90.0,100.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
1447072,cDZcYkBLe7k,150.0,160.0,"/m/028ght,/m/04rlf",True,False
1447091,cDbRdStBnY4,230.0,240.0,/m/028ght,True,False
1447195,cDt57SSb6YY,160.0,170.0,"/m/04rlf,/m/053hz1",True,False
1447372,cEJNG9n-Eeg,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1447541,cEddS8Y-qZc,510.0,520.0,"/m/028ght,/m/04rlf,/m/09x0r",True,False
1447705,cF1JPNFsDHE,140.0,150.0,/m/053hz1,True,False
1447847,cFND2uTx1v0,120.0,130.0,"/m/04rlf,/m/053hz1,/t/dd00127",True,False
1448168,cG69R-DdbK0,150.0,160.0,"/m/028ght,/m/04rlf,/m/07qcpgn",True,False
1448345,cGWaXVpOL8M,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1448355,cGY43JyuzwU,410.0,420.0,"/m/04rlf,/m/053hz1,/m/0g6b5",True,False
1448482,cGs3fb5DlBw,0.0,5.0,/m/028ght,True,False
1448525,cGyEbDutplw,90.0,100.0,"/m/04rlf,/m/053hz1",True,False
1449135,cIN5TF8Ufd4,530.0,540.0,"/m/028ght,/m/09x0r",True,False
1449138,cINH-wPLdf4,260.0,270.0,"/m/028ght,/m/09x0r",True,False
1449409,cJ2mVmgbPN0,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1449990,cKX1wRa4Xbo,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
1450123,cKt48q1I5Cs,80.0,90.0,"/m/04rlf,/m/053hz1",True,False
1450317,cLKUKbPJc2E,90.0,100.0,"/m/04rlf,/m/053hz1",True,False
1450337,cLMayht21gY,0.0,10.0,"/m/03qtwd,/m/053hz1",True,False
1450569,cLvfAHC11PU,490.0,500.0,"/m/028ght,/m/09x0r",True,False
1450571,cLw9pvIvD6c,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1450671,cM8ce-aKJys,17.0,27.0,"/m/03qtwd,/m/053hz1",True,False
1451266,cNenFVSwG2k,60.0,70.0,"/m/015lz1,/m/053hz1",True,False
1451653,cOc6UOsYn8s,10.0,20.0,/m/053hz1,True,False
1451942,cPJuRZv5a2A,260.0,270.0,"/m/028ght,/m/09x0r",True,False
1452029,cPWOdUDVOeU,440.0,450.0,"/m/01wy6,/m/026t6,/m/028ght,/m/02hnl,/m/04rlf,/m/04szw,/m/085jw,/m/0l14md",True,False
1452630,cQxv5ADusEs,100.0,110.0,"/m/028ght,/m/09x0r",True,False
1452728,cRBr_NhPmVE,0.0,10.0,/m/053hz1,True,False
1452792,cRMXOqr5kvU,380.0,390.0,"/m/03qtwd,/m/053hz1",True,False
1453444,cSzUw-e2BRg,30.0,40.0,/m/028ght,True,False
1453468,cT2jmBgg1eo,100.0,110.0,"/m/04rlf,/m/053hz1",True,False
1453821,cTowvU7bm2U,9.0,19.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1454263,cUr38QDFWjg,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1454304,cUygizD21xo,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1454326,cV1AJ0cjhUU,320.0,330.0,"/m/015lz1,/m/028ght,/m/0l14jd",True,False
1454372,cV8v2g0ks14,250.0,260.0,"/m/04rlf,/m/053hz1",True,False
1454886,cWJoRUBwZ4g,450.0,460.0,"/m/053hz1,/m/09x0r",True,False
1454901,cWLQjI9xK44,210.0,220.0,"/m/04rlf,/m/053hz1",True,False
1455141,cWxOaInFB50,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1455222,cX52fXm7o2I,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1455555,cXyYIykQzQc,150.0,160.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/064t9",True,False
1455669,cYCr5mLyp2s,70.0,80.0,"/m/04rlf,/m/053hz1,/m/07qnq_y",True,False
1456165,cZOmTsbQq58,180.0,190.0,"/m/03qtwd,/m/053hz1,/m/09x0r",True,False
1456914,ca5JkC1PbR0,270.0,280.0,/m/028ght,True,False
1457344,cb6QE3rppcQ,60.0,70.0,"/m/015lz1,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1457712,cbxx2OkVl9o,120.0,130.0,/m/053hz1,True,False
1458281,cdMTuwda7Ng,210.0,220.0,/m/053hz1,True,False
1458343,cdYCdJMelUc,170.0,180.0,"/m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1458558,ce50MyKaKHI,130.0,140.0,/m/053hz1,True,False
1459093,cfMSQoLfLZk,70.0,80.0,"/m/018w8,/m/028ght,/m/03qtwd,/m/07rjzl8,/m/09x0r",True,False
1459169,cfZ2_wtucys,300.0,310.0,"/m/053hz1,/m/09x0r",True,False
1459191,cfcFouwML4c,30.0,40.0,"/m/04rlf,/m/053hz1,/m/09x0r",True,False
1459837,chE4NxLX6sw,70.0,80.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1460225,ciI1P1mjwD8,140.0,150.0,"/m/04rlf,/m/053hz1",True,False
1460382,cif60rMQ1Eg,210.0,220.0,"/m/028ght,/m/04rlf,/m/04szw",True,False
1461029,ckCkqzo8JAM,30.0,40.0,"/m/04rlf,/m/053hz1",True,False
1461109,ckMS_xJcww8,430.0,440.0,"/m/028ght,/m/09x0r",True,False
1461332,cktkqEUJMmM,400.0,410.0,"/m/028ght,/m/09x0r",True,False
1461567,clSPSECcz3w,130.0,140.0,/m/028ght,True,False
1461722,clpyFTbjGLs,130.0,140.0,"/m/028ght,/m/09x0r",True,False
1461824,cm39YAKK0fM,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1461964,cmN8sXLcEcY,170.0,180.0,"/m/03qtwd,/m/053hz1",True,False
1463090,cp3iXzT5_Oo,120.0,130.0,"/m/04rlf,/m/053hz1",True,False
1463120,cp7EQ9YxltI,30.0,40.0,"/m/03qtwd,/m/053hz1",True,False
1463463,cpzaF56tJhQ,10.0,20.0,"/m/03qtwd,/m/053hz1",True,False
1463570,cqEcdZaQjFM,160.0,170.0,"/m/04rlf,/m/053hz1,/m/05rwpb",True,False
1463639,cqPfMIiN54U,60.0,70.0,/m/053hz1,True,False
1464163,cramtaKeILk,440.0,450.0,/m/053hz1,True,False
1464294,crvhdOAAJWI,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1464752,csxkYjh2Eng,0.0,10.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1464842,ctBIr-xSJKk,30.0,40.0,"/m/028ght,/m/09x0r",True,False
1464853,ctCOSSaWunE,160.0,170.0,"/m/04rlf,/m/053hz1,/t/dd00127",True,False
1464913,ctN7EOb1hSA,60.0,70.0,"/m/015lz1,/m/028ght,/m/04rlf,/m/0l14jd",True,False
1464930,ctQLx_aZqU0,140.0,150.0,"/m/02bk07,/m/053hz1,/m/0y4f8",True,False
1465079,ctlkmKuvqns,20.0,30.0,"/m/028ght,/m/09x0r",True,False
1465373,cuUkl2BJlx0,160.0,170.0,"/m/02_41,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1465377,cuVkaJ1UI-Y,60.0,70.0,"/m/028ght,/m/09x0r",True,False
1465539,cuvXsPmpIaI,400.0,410.0,"/m/03qtwd,/m/053hz1",True,False
1466708,cxqLst67lWQ,170.0,180.0,/m/028ght,True,False
1466837,cy9Kex82ZDs,40.0,50.0,"/m/03qtwd,/m/053hz1",True,False
1466998,cyYAJDRE5II,120.0,130.0,"/m/04rlf,/m/053hz1,/t/dd00128",True,False
1468342,d0k-PLW5k34,380.0,390.0,"/m/03qtwd,/m/053hz1",True,False
1468452,d0zoNd3WmtM,90.0,100.0,"/m/03qtwd,/m/04rlf,/m/053hz1",True,False
1468759,d1dHRsZ_mLs,20.0,30.0,"/m/015lz1,/m/04rlf,/m/053hz1,/m/09x0r",True,False
1469010,d2BlWvRBDN4,280.0,290.0,"/m/03qtwd,/m/053hz1",True,False
1469298,d2v9kTc6jnM,0.0,10.0,/m/053hz1,True,False
1469309,d2wdnmW4sPk,30.0,40.0,/m/028ght,True,False
1469772,d438WyTjY9g,170.0,180.0,/m/053hz1,True,False
1469999,d4ZLWk1Z19w,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00128",True,False
1470057,d4jDD8xpnuk,0.0,10.0,"/m/028ght,/m/09x0r",True,False
1470291,d5IODoFtEuM,0.0,10.0,/m/028ght,True,False
1470681,d6C4Otysgoo,470.0,480.0,/m/053hz1,True,False
1471001,d6t-hzyQ1Y4,150.0,160.0,"/m/03qtwd,/m/053hz1,/t/dd00135",True,False
1471026,d6wmkmbXByA,50.0,60.0,"/m/028ght,/m/09x0r",True,False
1471411,d7rUXWDPlh0,350.0,360.0,"/m/03qtwd,/m/053hz1",True,False
1471560,d8AND7EABq8,24.0,34.0,"/m/053hz1,/m/09x0r",True,False
1471833,d8orGu0Xw54,70.0,80.0,"/m/02lkt,/m/04rlf,/m/053hz1",True,False
1472628,dAlUcoTtSuM,0.0,7.0,/m/053hz1,True,False
1473257,dCF9VQnVTDw,29.0,39.0,"/m/028ght,/m/03qtwd,/m/04rlf,/m/09x0r,/m/0l15bq",True,False
1474048,dE2L_57La_Q,40.0,50.0,/m/028ght,True,False
